-0.385Source_10-0.376Source_13-0.372Source_5-0.343Source_14+0.314Source_2...,0.771Source_3-0.587Source_1-0.125Source_10-0.115Source_11-0.102Source_2...,'0.818Source_2+0.414Source_10+0.246Source_3-0.144Source_11+0.13 Source_4...',-0.552Source_1+0.463Source_12-0.438Source_11-0.431Source_3+0.168Source_0...,0.789Source_11+0.459Source_12+0.311Source_4-0.149Source_1+0.138Source_0...,0.814Source_4-0.447Source_7-0.282Source_12-0.14Source_10-0.132Source_11...,0.855Source_7+0.316Source_4-0.315Source_12-0.229Source_10+0.063Source_8...,0.555Source_6-0.508Source_12+0.394Source_10+0.268Source_0-0.214Source_1...,0.771Source_6-0.349Source_10-0.225Source_0+0.225Source_12+0.199Source_15...,0.934Source_15+0.227Source_0-0.179Source_6-0.129Source_8-0.103Source_10...,'0.689Source_8+0.67 Source_0-0.131Source_9-0.114Source_10+0.093Source_13...',0.727Source_9+0.536Source_8-0.375Source_0+0.125Source_15+0.106Source_11...,'-0.558Source_14-0.441Source_9-0.404Source_13+0.32 Source_8+0.277Source_10...','0.697Source_14-0.668Source_13-0.164Source_5+0.13 Source_10+0.086Source_4...',-0.876Source_5+0.389Source_13+0.176Source_14-0.145Source_9-0.126Source_0...,'-0.43Source_10+0.42 Source_2-0.401Source_1-0.33Source_3-0.261Source_9...',class
0.125436,-0.190248,-2.269734,-0.100127,0.345445,0.177975,1.344183,-1.039551,2.616995,0.681717,-0.431747,-1.373863,-2.734502,-0.88901,-0.412122,-0.087893,A
-2.357526,0.316257,0.617271,0.372462,-0.7448,1.070893,-0.684633,-0.66765,-0.835477,1.293024,0.69,-0.213334,-0.710645,0.385244,-0.083651,-3.991442,I
0.047168,0.86545,-0.407654,0.254761,-0.063687,0.697792,-0.753708,-0.181127,0.554155,-0.558041,-0.550919,0.673204,0.920298,0.114538,-0.372681,-0.512143,Q
0.050348,-0.99134,-0.638859,0.886519,1.234498,-3.211877,0.051402,-0.225079,-0.648669,0.962112,-1.18726,1.010601,-0.980269,0.924643,-1.62654,-0.721071,E
1.115574,0.821128,0.888367,0.517637,1.327792,0.665922,1.051116,0.695146,-1.428082,-0.056044,0.441101,-0.514386,-0.28758,-0.395295,1.182327,-0.509131,V
1.074083,0.054047,0.3959,-0.502616,-0.931217,-0.408178,-0.749736,-1.777687,-0.150085,0.153663,-1.560849,-0.0296,-0.640484,-0.999116,0.227487,-0.480837,L
1.520507,0.13901,-0.628151,-1.384754,0.0246,-0.463197,0.937381,-0.180137,0.045845,-0.334849,-0.416508,0.098641,0.357667,-0.583174,0.284468,0.057578,S
-0.35321,-1.867641,-0.461178,0.069811,-0.258876,0.703932,-1.003533,-0.387781,-0.110805,-0.136869,1.905128,1.702933,1.104195,-0.343976,-2.415937,-0.375881,D
0.153365,-0.152717,-0.161533,0.878042,-0.647654,0.202349,0.677979,1.181103,1.280798,-0.358476,-1.451849,-0.668112,1.949101,-0.959172,-0.835382,0.288829,B
0.947112,-0.279037,-2.124793,0.934796,-0.107511,-0.031932,1.272204,-0.032078,-0.067146,-0.274232,0.629982,0.675912,0.972675,-0.870022,-1.351777,0.329585,B
0.22408,-0.155864,0.866591,-0.116071,1.893908,-0.072684,-1.155441,-0.930164,0.141372,-0.768735,-0.327667,-0.084524,0.553714,-0.028246,-0.122467,-0.549686,U
-1.356844,-1.248435,0.230519,-0.557528,0.287111,-1.161647,-1.405996,0.598254,-0.824182,0.120255,-0.089895,0.544597,-0.290287,2.140988,-0.244461,0.191031,U
-0.947643,2.801139,0.083742,0.021933,1.558593,-1.69583,-1.926287,-0.370425,-2.873918,-0.783778,1.322916,0.774758,-1.934229,0.507605,-0.401672,-0.290468,C
-0.941172,-1.507942,0.385735,-0.711141,1.237045,0.317779,0.2453,0.077474,-0.481813,1.754826,-0.48917,0.509054,1.33884,-0.037959,0.5996,-0.215715,Y
-0.903743,0.934234,0.551926,0.222901,-0.389128,-0.678672,-1.749298,2.509517,0.764643,-0.398741,-1.687258,0.159812,0.411535,-0.192174,1.06576,1.426796,R
0.196663,-0.482874,-1.331339,0.237537,2.250036,1.098168,-0.474281,0.611858,2.153917,-1.807196,0.854204,-0.916349,-0.812051,0.051877,0.696218,-1.359731,M
-0.143625,-0.394583,-1.001518,0.438704,-0.60652,-0.871313,-2.366873,-0.959137,0.875186,0.204342,1.075049,0.70457,1.635078,1.361784,1.937752,-1.3605,L
0.119846,0.251469,0.507041,1.679407,0.627793,-1.704431,-0.008275,-0.602374,0.183224,-0.572189,-1.086378,0.914819,-0.731382,-0.145538,-0.518721,0.05236,K
-0.252833,0.752599,0.144377,1.492622,-0.174348,-1.712364,1.137267,0.23555,-0.562901,-0.176748,-0.187712,-0.693249,-0.29024,-0.13369,0.193766,-0.315918,C
-2.321261,0.444351,1.04637,0.417355,1.22097,1.072443,0.516044,-0.570011,0.041464,1.619386,0.985899,0.388446,-0.119124,-1.150294,0.677667,-1.117362,V
-0.045546,-0.49097,-0.222964,-0.912953,-0.665328,-0.623542,0.108153,-0.089018,-0.639336,-0.103263,0.377493,0.725888,-0.799715,-0.712183,-0.502605,-0.195479,S
1.661666,-0.764588,0.515093,-1.233337,-0.977602,0.859033,1.182123,-0.169489,-0.539668,-0.874178,-0.14389,0.281681,0.292171,-1.144592,0.663979,-0.674554,F
0.360315,-0.337602,0.90509,-1.305027,-0.618089,1.617802,0.681066,1.416479,-1.561256,0.615057,1.320426,2.571887,0.306904,0.443894,1.169284,1.817242,F
0.804226,0.559875,-0.190929,0.005632,-2.737247,1.09358,-0.37167,-0.293483,-0.747646,0.594104,-0.803008,-1.400623,-1.753894,0.226031,-0.120761,1.548954,A
-0.673096,1.018852,-2.072906,-1.195086,-0.529778,1.916258,-0.441289,-1.837358,2.501391,0.183661,-1.350869,-0.252786,-3.102785,0.162265,0.470853,0.807831,A
-0.015642,0.420351,-0.435024,0.373504,1.320481,1.624764,-1.380241,0.633479,2.574967,-0.625256,1.273861,-0.193095,-1.277477,-0.008212,-0.262756,-0.148158,M
1.406572,1.192371,1.376471,0.403106,1.171009,0.711218,1.057895,0.390607,-0.205011,0.182731,0.073327,-0.496015,0.080771,-0.007604,1.191589,-0.924706,V
-2.081495,0.251975,-0.224017,-1.201512,-1.081996,-0.148243,0.135333,-0.70041,0.659732,-1.461968,-0.040309,-0.036765,-1.031615,0.356146,0.939751,1.600489,H
-3.458992,-0.666515,1.873658,0.794887,0.2407,-0.167589,0.578832,1.097806,0.624963,-0.642923,-1.439572,0.336096,0.907182,0.800067,2.178226,0.244644,W
1.118131,-0.172887,-0.004893,1.803173,0.543196,-2.03819,0.951434,-0.490548,-0.204165,0.35026,-0.925782,1.835996,-0.709924,-0.409079,-0.630643,-0.452241,E
-0.813252,-0.152528,0.278747,-1.089614,0.460784,0.67604,-0.697943,0.723373,0.413208,1.272526,-0.820276,1.098382,1.144747,-0.379662,-0.655906,-0.028893,F
0.8141,1.36746,-1.004961,1.067277,0.251552,0.086376,1.92884,0.268339,0.882549,-1.365812,0.484327,1.306737,-0.774653,0.447219,1.60129,-1.37404,R
0.222713,0.650739,-2.077537,-0.044186,0.203544,-0.62574,1.014255,0.542003,-0.464708,-1.573622,0.252742,0.255616,0.452771,0.935468,0.646374,-1.020782,B
0.550809,0.240596,-0.106548,-1.740653,-0.614467,0.072294,-0.088771,0.043051,-0.702872,-0.396301,-0.848345,-0.837732,-1.68629,0.704478,0.927712,-1.740675,J
0.476051,-0.796076,-0.910976,-0.166113,0.661387,-0.031171,-0.210931,-0.320285,0.468535,-1.496426,0.593157,0.26034,0.913069,0.189099,0.738114,-1.666106,D
0.59247,-1.311095,1.028716,-1.236748,-0.781495,0.257427,0.321441,-0.637774,-0.107737,1.506807,-0.448213,0.190223,-0.537382,-1.423513,-0.491145,-1.938944,I
0.14176,-1.327213,1.355098,1.936718,0.1638,0.370701,-0.202461,1.037056,-1.199457,-0.257956,2.264493,-1.861343,-0.948825,-1.335092,0.888484,-0.281529,W
-1.720612,-1.081691,0.161153,-0.574004,1.722605,-0.137063,-1.204675,0.267484,-1.068196,0.748553,-0.120127,0.246778,-0.465941,0.497554,-0.161678,0.423582,U
1.491075,-0.253644,-0.101375,2.360512,0.521919,0.053224,1.30294,0.088019,-0.15295,-1.716311,0.155189,0.160427,-1.508791,-0.093771,0.79071,-0.869042,K
1.979805,1.434347,1.54431,0.404486,1.109898,0.581779,1.266142,0.155657,-0.571873,0.161313,0.882033,-0.090667,-0.223323,0.236301,0.607821,1.118296,V
-0.192519,-0.036022,3.296407,0.752654,-0.386595,-0.71622,0.775469,0.60384,-1.286511,-1.619921,0.863459,-3.18014,0.780131,0.793382,0.680477,-0.386823,W
-0.293471,1.955837,-0.230218,1.768001,-0.950653,0.383598,1.038831,0.849988,-2.1716,-2.032701,1.919465,1.670095,-1.920854,-0.135646,0.508118,0.348741,R
0.426012,-0.892782,0.07766,-1.788502,1.447247,-0.356356,0.276841,0.813363,-0.037703,0.525402,-0.087035,0.688967,1.362505,0.493353,1.281956,-0.265541,Y
-0.518124,-0.239121,0.753271,-1.594254,-0.997827,1.339785,-0.903507,-0.508827,-0.488413,0.568492,-1.461301,0.652607,-1.592522,-0.560091,0.46418,-0.6735,J
1.211515,1.183867,0.787992,0.467556,1.630928,0.379523,-0.280071,-1.427365,-0.635926,1.577453,-1.461483,-0.604296,1.376278,-0.101682,0.526049,2.101833,Y
-0.340591,2.064672,-2.609652,-0.166319,0.78469,-0.988872,-2.709008,1.536816,0.893489,0.735484,0.915904,0.292536,-0.501471,-1.253621,1.903658,1.981831,Q
0.320431,1.193236,-2.453063,0.177434,0.7743,0.633565,-0.803462,0.695309,1.215882,0.271937,-0.034469,-0.272749,0.492377,-0.570768,-0.115207,1.274266,Q
-0.110241,0.293925,2.057625,-0.754762,-1.587228,0.392434,-0.402695,-0.113291,-1.111582,-1.096195,1.34397,-0.67895,-0.193047,-0.792503,0.791923,1.899836,N
1.250128,0.345275,-1.785167,-0.020875,-0.575719,0.718099,0.43872,0.118213,0.00342,0.101647,0.696447,0.359488,1.528194,-0.675501,-1.415208,0.70773,B
0.930933,-0.642976,0.611168,-1.298705,-0.422757,1.009355,0.961834,0.053196,-1.530453,0.088817,0.600702,0.678179,0.4288,-0.48712,0.954101,0.855408,F
-0.020793,1.565337,-0.680506,0.21321,-0.153042,0.664494,0.596967,0.430763,0.879543,-1.29811,0.852943,2.515147,0.016581,-1.557867,-0.742476,-0.053926,H
-0.326433,0.037884,0.586905,-1.350977,0.513524,-1.036534,-0.161191,-0.487668,0.066954,0.03774,0.027244,-0.233156,0.036703,-0.640803,0.427276,-0.47497,X
0.764025,-0.708463,0.606159,1.183038,-0.286643,-3.27348,0.459991,0.118911,-1.725115,1.461957,0.249282,1.727425,-1.952965,1.298746,-2.478551,-0.166763,E
0.577702,0.372251,0.852571,1.443373,-0.740481,-1.459066,1.442043,-0.129148,0.045124,-0.429773,-1.534984,-1.375792,1.786371,0.625667,-0.75395,0.754221,E
-0.218799,-0.838752,0.443754,0.158693,0.412935,-1.08866,-0.70652,0.393002,-0.283748,-1.73328,1.020149,-0.694637,0.123585,-0.807044,0.109629,-1.138937,H
-0.056188,-2.88414,-1.620517,3.418473,-1.101821,-0.174911,-3.206685,-2.163341,-0.00505,1.860008,0.931031,1.003988,2.451551,-0.209705,2.345637,-0.537346,L
-0.164841,2.578847,-1.869532,-1.35387,-0.375768,-0.484958,-0.372523,0.173688,-2.165161,0.250044,2.562655,0.101155,0.959436,0.443006,-1.638698,-0.706015,S
-0.607422,1.337027,-0.733865,-0.14925,-2.231737,1.460344,-1.125697,-0.589622,-2.756176,-0.172812,-0.866795,-1.718073,-1.015905,-1.647841,-0.200092,-0.611107,Z
0.869394,0.624515,-1.476298,-0.765506,-1.192995,-1.127153,0.576316,2.442263,0.620477,0.649653,1.060449,-0.330765,0.33746,2.886728,0.260652,1.152037,Z
1.186586,-0.390416,-1.1296,0.353009,1.650387,1.03566,-0.448616,0.778875,2.010795,-1.368673,0.659815,-0.644964,-0.807091,0.061614,0.75629,-1.093847,M
0.965699,0.016965,-0.41249,0.212028,-0.590602,-0.082567,1.161647,-0.882359,0.33984,0.849606,1.571732,-0.859148,-0.344155,0.624589,-0.663505,0.157184,X
0.457394,0.033153,0.288673,0.88065,0.604712,-1.705585,-0.253688,-0.786466,-2.23006,-1.278512,-0.698999,-0.002505,-1.080508,0.942247,-0.65768,-0.285485,C
0.267974,0.914329,0.35989,-2.1172,-1.133967,0.692144,-1.377778,-0.140046,-1.609865,-0.980139,-0.999535,-0.429256,-0.930248,-0.343658,0.901563,-1.234097,J
0.202809,-0.236833,-0.875513,-0.455361,0.41638,0.214843,-1.082637,0.12102,0.360106,-0.605522,0.115338,0.698402,1.399944,0.035642,0.823355,-0.360923,D
0.305999,0.997949,0.242784,1.188983,-1.499756,0.38558,0.865955,2.23988,-0.535499,0.91459,-1.679984,-1.557844,0.76001,1.302612,-0.728954,-0.96536,Y
0.075756,1.133584,-1.46268,0.242953,0.591188,-0.638575,0.08831,-1.031882,0.349707,-1.511562,-0.480089,0.11519,0.188704,0.128401,0.515685,-1.240924,G
0.203046,-0.175372,-0.546613,1.182994,0.81628,-2.353771,0.568044,0.021706,-0.66267,-0.382157,-1.192764,0.709664,-0.648043,-0.020321,-0.180904,-2.057187,E
1.514918,-0.208446,-0.025519,-0.359378,-0.654844,0.207946,0.715455,-0.066336,0.469566,-0.311683,-0.450096,-0.298026,0.174774,-0.969057,0.697665,-0.771941,B
0.05086,-0.680281,-0.348339,0.807909,1.2117,-3.304405,0.225773,-0.129662,-0.655024,0.812898,-1.013844,1.319067,-1.108788,1.07021,-1.64737,-0.739608,E
0.246383,0.094542,-0.8896,0.096537,1.413753,1.570264,-1.716738,0.996483,3.045137,-0.289164,0.473389,-0.16206,-0.889547,0.427364,-0.181418,-0.516575,M
-1.586152,-0.425802,-0.499555,0.708473,0.677752,0.155213,-0.345832,-0.431464,-1.102425,-0.33286,-2.049694,0.431495,-0.697361,-0.027879,-0.321028,0.701304,G
-0.695234,1.907894,1.060572,1.88901,-1.431718,-0.344913,1.983947,0.21009,-0.121982,-1.309749,1.66807,3.697963,-2.100952,0.652049,0.045501,0.616795,R
0.541725,1.826806,-0.984128,-0.166205,0.206915,-0.77235,0.84611,0.623477,-0.74614,-0.279443,0.588468,-0.498906,0.168431,-0.047674,-0.183781,0.62481,I
0.54442,-1.363762,0.007424,-0.982912,0.023938,-0.461085,0.978497,-0.162634,-0.965735,0.273151,-0.047061,-0.575539,0.470259,-0.002263,-1.404301,-0.258023,S
0.340916,1.426009,-1.632894,-0.993165,-0.588612,-1.10286,1.460109,1.549273,0.569225,-0.120242,0.580493,-0.149149,0.167632,2.445313,-0.067586,0.612372,Z
0.359261,-1.10255,-0.517329,-0.529134,0.270831,0.769599,1.380725,0.19311,0.403248,0.052103,0.288834,0.691523,1.566414,0.019651,0.823124,-1.053317,P
-0.507232,0.704999,0.044337,-0.374149,-0.090346,-0.727492,-0.346226,-0.677551,-0.198472,0.602187,-0.245175,-0.262316,0.606657,-0.403585,0.563326,-2.748686,I
0.915671,-0.229222,1.126928,0.138831,-0.438592,-0.211036,0.109324,0.534496,0.830022,-0.725032,1.502798,0.259873,0.05895,-0.250408,-0.769531,-0.006184,N
0.357362,0.148986,0.184985,-0.052031,0.182802,0.237117,-0.411122,-0.58227,0.884009,-0.111503,-0.67857,0.338564,0.26621,0.666142,0.907293,-2.554818,I
-1.152361,-1.29821,-0.078976,-0.460709,1.894062,0.756749,0.475981,0.627465,-1.167839,1.360141,-0.47447,0.619686,0.792978,-0.123605,1.338523,0.317544,Y
0.325219,0.726772,2.687396,0.29956,0.250205,0.941092,-0.244228,-0.816664,-0.074811,1.19374,-1.25868,0.382961,1.643389,0.45785,-1.1066,0.37335,T
0.062406,0.109073,-0.946509,-0.031942,0.620212,-0.446099,0.129648,-0.336074,-0.435242,-1.367295,0.477999,-0.560179,-0.051036,0.672919,0.834202,-1.355025,O
-0.111969,2.61124,0.855741,1.169869,-1.410016,1.223694,1.85014,0.713293,-1.973098,0.362947,-0.097561,-1.441899,0.202348,0.014549,-0.834051,-0.073937,H
0.303018,0.100924,0.248817,-1.281573,0.326805,-1.054115,-0.784121,-0.491485,-0.933707,-0.114593,-0.314194,-0.340758,0.033704,-0.651414,0.873965,0.240679,X
0.581859,0.231936,3.115783,0.555132,-1.08366,0.060959,0.861019,-0.283235,0.683103,0.178159,0.926824,-1.685695,0.542507,0.528251,-0.839386,-0.381835,W
1.149124,-0.838823,1.031989,1.032562,1.138431,-0.261004,-0.686701,-0.224951,0.062009,0.347349,-0.222879,0.570276,0.02656,-0.226352,-0.436854,0.296598,U
1.261855,-0.535699,-0.335358,-1.121448,-0.89711,0.268331,-0.210576,-0.280396,-0.339488,-0.817965,-0.023548,-0.38871,0.342794,-0.237968,0.177279,-0.187037,D
-0.237217,0.161068,0.92199,1.674511,-1.049192,0.333353,1.00052,1.462297,0.039044,-0.22236,-1.138422,-0.435463,1.060359,-0.391573,-0.560731,0.549476,G
-1.093194,-0.385665,1.088701,0.864087,1.3413,1.301809,0.733786,-0.112415,-0.395293,1.916224,0.10831,0.583232,-0.077439,-1.117453,0.162764,-0.597845,V
-1.042173,-1.776365,-2.169677,3.158893,-0.842271,0.279674,-3.941433,-1.756998,-1.836418,0.842232,1.060928,-0.010511,2.286562,-0.402634,3.553147,-0.707861,L
0.678271,-0.310916,-0.368069,1.673097,-0.861272,-0.850372,2.010021,0.162073,0.201255,-0.602624,-0.864046,0.2965,0.82225,-0.08525,-0.269124,0.031227,F
1.236872,1.201684,0.91536,0.775634,1.023378,1.725445,0.716728,-0.863978,0.090247,1.70516,-0.760802,-0.91223,0.790521,0.701568,0.63267,0.591605,Y
-1.130634,-1.950193,1.446245,0.575687,0.674991,-0.784316,1.164411,0.939898,0.360826,0.058977,-0.157158,-0.509694,0.324934,-0.173807,1.409574,-0.623734,W
-0.160858,-0.045926,0.868166,-0.54301,0.249882,-0.556646,-0.334764,0.309231,0.027027,-0.799491,1.066709,-0.459691,0.266598,1.040918,0.297076,-0.202701,N
0.858908,-0.978798,0.001131,0.975072,-1.243631,2.14733,1.698678,1.152817,-0.746208,0.369509,1.188936,2.68309,0.241513,0.659147,-0.521511,0.89834,P
-1.037413,0.266828,-0.185631,0.032923,1.070024,1.320741,0.756499,2.533209,-1.731801,0.650704,1.310154,2.53739,-1.133653,-0.663297,2.059512,-1.236892,F
-0.314365,-1.499237,0.830705,-0.794678,-0.449959,-0.849122,0.030995,0.11142,0.544647,-0.630696,1.144601,-0.738433,1.067459,1.72425,-0.112674,-1.056781,N
-0.566452,0.83528,-0.837326,0.811278,-0.247044,0.400183,-0.04782,0.122173,-2.299286,0.115508,1.519876,-1.398784,-1.056227,0.127,0.701579,0.126644,X
1.256511,-0.03761,-1.54304,-0.228685,-0.596321,-0.591034,1.870558,0.485607,-0.087582,0.166174,1.118642,0.062809,0.108184,0.540751,-2.265385,-0.173455,S
-0.379031,-0.149445,0.936439,-2.242927,-1.11586,0.682399,-0.993718,-1.158046,-0.977563,-0.263892,-1.02885,0.493782,-1.60646,-0.181432,0.306958,-0.528894,J
-0.877456,-1.969705,-0.79987,3.803081,-1.535758,-0.804779,-3.394119,-1.321641,-1.829662,1.445283,0.982096,0.542979,1.138718,-0.112393,2.847874,-1.48668,L
0.608178,0.973543,-0.07727,1.670015,-0.645366,0.140462,1.592481,-0.141997,-0.279786,-1.02479,2.028437,2.66298,-1.261979,-0.155812,-0.577658,1.228711,R
-1.336601,3.291459,4.346947,2.750454,-1.550567,0.210727,0.529895,0.506984,-2.687018,-1.592984,-2.538456,-1.1494,0.553063,2.665416,-0.494969,0.352544,Q
-0.229811,-2.531856,-0.554999,3.878256,-1.989012,-0.590751,-2.645411,-2.411293,-0.554405,2.805707,1.573036,1.250954,1.134379,0.413625,1.683606,-0.128402,L
0.627332,-0.758586,1.504943,-0.65725,-0.644459,0.005399,0.226345,0.450886,-0.096623,-0.418818,0.945134,-0.599288,0.015697,-0.537951,0.737613,-0.348081,N
-0.814484,1.440445,-0.33346,0.831614,-0.286486,-0.349918,1.317339,0.365166,-0.607131,-0.903917,-0.860507,-0.568833,1.152159,-0.728029,-0.219024,0.050511,S
-0.287276,-0.311283,0.297176,-0.890961,-1.176324,-1.225473,1.261036,-0.717733,1.88366,-0.480881,0.912804,0.073286,-0.547457,0.355436,-0.474521,-0.450623,R
0.30985,0.205127,-0.65331,-1.226504,-0.277598,-1.94055,0.105999,2.766257,0.574197,0.075867,0.675721,-0.932182,0.082769,1.959726,-0.669186,0.405966,B
-0.396477,-1.750126,0.238488,-0.182853,1.81206,0.047899,1.102855,0.815463,-0.319226,1.223897,-0.12155,0.231047,0.756358,0.085295,0.857632,-0.489331,Y
0.212573,0.038018,0.647122,-1.070358,-0.346204,-1.047565,-0.048437,-0.587991,-1.39996,0.724925,1.235458,-0.460387,-0.553696,-0.682066,-0.264944,0.731758,X
-0.687763,-0.371961,0.906061,0.49375,-1.08042,1.360536,-0.248374,-0.660629,1.149204,2.019804,0.145077,0.901633,-0.247764,0.7457,-1.169937,-3.012937,I
0.970583,1.55592,1.511784,-0.245137,1.256126,-0.085592,0.244989,-1.679612,-0.564674,1.1937,0.063358,-0.529969,1.685055,0.138735,-0.5569,0.269408,Y
0.050132,0.228273,0.840455,-0.597618,-1.166567,1.020594,-1.313389,0.036352,0.300114,-0.884927,-0.903766,1.158952,0.634546,-0.598056,-0.59885,0.103732,D
0.731359,0.806332,-0.778754,0.068412,-0.419626,0.723957,-1.89102,-0.22768,0.753238,-0.650766,1.84288,0.84342,0.564143,0.341803,-0.362841,0.869356,N
0.095381,-0.025055,0.666978,-0.22779,-0.01273,-0.122339,-0.673848,0.519377,0.005112,-0.854387,0.946423,-0.410405,-0.056728,0.290327,0.601379,-1.483463,N
0.153753,0.292972,0.859502,0.058322,1.675358,0.902946,1.219458,-0.162912,-0.501383,-0.393338,0.942704,0.783579,0.221945,-0.461402,1.31929,0.764739,V
-0.247304,0.288212,2.714423,0.788608,0.205289,-0.140501,0.774562,-0.367741,0.308244,-0.880452,1.011689,-1.331643,0.367814,0.574661,0.591064,-0.451722,W
0.26141,0.675817,-2.428017,0.176684,-0.354606,-0.571213,1.091148,1.636745,1.467187,0.676412,-1.098566,-0.826541,0.343617,-0.653534,-1.321314,1.164985,S
0.230953,0.289407,-0.550082,-0.733285,0.345489,-1.029194,0.427246,-0.394112,0.604143,-0.639625,0.251034,-0.956233,0.295747,0.924816,0.839164,-1.943677,X
0.66649,0.979524,1.926363,0.29067,-0.010079,0.651855,0.244304,-0.043135,-0.752886,-0.98782,0.599131,-2.204391,0.732362,0.60082,0.668053,-0.863716,W
-0.340649,0.881417,-0.237061,-0.386866,-0.813838,1.09318,-0.255342,-0.279077,0.121463,-0.341227,-1.143495,0.682614,0.720046,-1.534807,-0.168275,1.225766,B
0.403312,-1.21366,0.161288,-1.788032,-0.257529,0.230739,-0.030398,-0.197097,-0.839247,0.39397,-1.04391,0.208069,-2.312098,-0.006711,-0.125377,-0.56019,J
-0.40076,-0.73264,1.266292,-1.015948,-0.94268,0.816499,-0.377435,-0.490873,-0.511375,1.961559,-0.906573,0.50608,-0.712039,-1.527459,-0.347768,-1.421927,I
0.753094,-0.740629,-0.257432,-0.667193,0.553467,0.84454,-0.936444,0.554126,-0.131197,0.730996,-2.420966,-0.129715,-3.479368,0.419127,0.283277,0.598785,J
0.15917,0.733332,-0.664597,-0.064585,0.482087,0.477243,-0.772052,-0.185479,-0.063182,-1.223295,-0.57986,0.430184,0.005612,1.193942,0.284031,0.375045,O
-0.426253,0.123205,0.290738,-0.51252,-0.049773,-0.81904,-0.497807,0.184367,0.595789,-1.403891,1.661429,0.122624,0.383644,-0.91175,0.170273,-0.575011,R
0.827061,-0.760093,-0.578578,0.874603,0.709415,2.02385,-1.094398,0.435656,1.254318,-1.078003,-0.893359,0.805363,-0.265669,1.506725,-0.149373,0.281754,H
0.694804,-1.240493,1.115566,0.066098,0.021878,-1.413123,0.215652,-1.027978,-1.460785,-1.099624,-1.755612,0.533208,-0.769022,0.915495,-2.051016,-0.087688,C
-0.484459,-1.049585,-1.360944,0.130912,0.402894,-0.268078,1.68366,-1.196912,0.48799,0.912662,-1.469591,-1.416051,-1.480393,-0.335628,-0.51982,0.899519,L
0.905266,-1.700692,-1.073343,0.279414,2.492253,2.706075,-1.812536,-0.615697,0.365944,-0.106661,-0.217537,-0.567376,0.86617,0.399257,-2.787615,0.311642,U
-0.847143,-0.738792,-0.545162,1.233692,-1.050414,2.310806,1.069539,2.025479,-3.126556,-0.417252,1.953973,1.608698,-0.032148,-0.265061,0.660954,-0.881632,P
-0.097912,-0.876622,0.140239,1.5151,-1.785603,-1.34502,-3.540631,-1.477969,-0.206977,2.011469,1.106979,2.005312,1.008383,1.367355,0.785155,0.080456,L
-0.707499,1.113636,0.510344,-0.924014,-0.558037,0.09735,-0.593453,-0.765655,0.786539,-0.997533,-0.882608,0.237037,-0.516256,-2.726779,-0.047448,0.578827,E
-0.810564,-1.191286,-0.752528,0.103331,0.299534,0.545489,-1.472742,0.39392,-1.4016,-1.484501,1.550476,0.579552,0.839422,-0.699782,-0.489057,-1.55937,D
0.488456,-0.555129,1.031674,-1.001423,-0.705087,0.727285,-0.406654,-0.434771,-0.708343,1.614074,-1.02738,0.407232,-0.703206,-1.46664,0.126094,-0.475765,I
0.710487,0.6691,0.223317,0.307053,-0.24771,-1.199579,-0.260153,-0.498962,0.101496,1.400889,0.821945,-0.339757,0.722723,-0.507316,-1.597641,-0.086839,X
-2.228642,-1.14276,-0.445891,-0.727492,2.065153,0.309886,0.341095,0.025343,-1.12261,0.997586,-0.190574,-0.171015,1.132989,0.011768,1.145154,0.015674,Y
0.703338,-1.986948,-1.920479,0.191219,3.078447,2.581998,-2.421477,-1.159705,0.102302,-0.537094,-0.79709,-1.189769,1.212759,0.256665,-2.023543,0.962562,U
0.372503,-0.479956,3.80835,1.706934,-0.915315,0.173058,0.144481,0.816677,0.685062,0.427585,-0.900073,0.238012,1.054095,-0.376494,0.306044,0.933897,W
-0.517918,-0.3037,0.041556,0.188832,1.500442,1.408485,-0.97381,0.334852,2.24055,-1.335219,2.030039,-0.358133,-1.082752,0.35472,-1.405148,-0.719132,M
0.949544,0.378477,-3.003484,-0.759931,-0.417727,-0.893514,0.454738,4.420303,1.580894,2.473883,-1.418737,0.019093,1.050657,2.207096,1.162934,2.168278,S
-0.784379,-1.414646,-0.917869,-0.415904,0.314839,1.003605,0.981997,-1.143654,0.085048,0.269079,-1.363816,-1.065588,-0.966592,0.258238,0.493526,1.432131,S
0.403169,-0.16107,-0.911016,0.130172,0.208159,1.181281,1.179679,1.001484,0.035346,-1.762645,0.421154,1.778304,0.718638,0.678814,1.565357,-0.914757,P
-1.235074,-0.806757,0.835449,-2.129251,-0.278283,0.601503,0.021175,-0.536695,-1.088601,1.453721,0.499599,0.099258,1.735136,0.435683,-0.947094,-0.479371,T
0.334149,0.062738,-0.484213,-0.032851,0.248512,0.178988,-1.440075,0.486326,-2.360827,-1.521863,1.553835,0.399953,0.306925,-0.44577,-0.427464,0.360906,O
0.713017,-0.174605,-0.109012,-0.387329,-0.078725,0.243192,-0.080361,0.098102,0.512483,-1.240237,-0.822068,0.331264,-0.246889,0.752084,0.543062,-0.696312,O
0.497452,-0.123063,-0.226464,-0.08258,0.797984,-2.218994,0.024885,-0.149333,-0.05104,-1.240586,-0.223186,-0.255986,0.236727,-0.185213,0.267969,-1.012968,K
0.503129,-0.069225,-0.457378,0.457548,0.53304,-1.01116,0.167297,-0.505024,0.027815,0.022235,-0.190924,0.542585,0.236865,-0.40119,-1.338176,-0.243852,E
